,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
1070,0.0,"0    106552
1    125211
2    108655
3    106729
4    103317
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,110092.8,3,,110092.8,75097780.20000076,random1,200,200,1389867269
1071,0.14674845465465455,"0    106491
1    106613
2    106913
3    106888
4    106766
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,106734.2,3,,106734.2,32617.70000076294,random1,200,200,1389867269
1072,0.0,"0    106772
1    106463
2    107141
3    107312
4    115612
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,108660.0,3,,108660.0,15211530.5,random1,200,200,1714636915
1073,0.14674845465465455,"0    106519
1    122615
2    106836
3    106568
4    106986
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,109904.8,3,,109904.8,50520996.70000076,random1,200,200,1714636915
1074,0.0,"0    200228
1    197377
2    254031
3    211993
4    232073
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,219140.4,3,,219140.4,566753972.800003,fixed,272,272,1632621729
1075,0.14674845465465455,"0    196940
1    199047
2    199006
3    199972
4    205839
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,200160.8,3,,200160.8,11306316.699996948,fixed,272,272,1632621729
1076,0.0,"0    106577
1    108603
2    108365
3    106995
4    106513
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,107410.6,3,,107410.6,1001498.7999992371,random1,200,200,1548348142
1077,0.14674845465465455,"0    107510
1    107074
2    106268
3    106671
4    106656
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,106835.8,3,,106835.8,223292.20000076294,random1,200,200,1548348142
1078,0.0,"0    107220
1    106439
2    106473
3    107257
4    106223
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,106722.4,3,,106722.4,231329.79999923706,random1,200,200,1573363368
1079,0.14674845465465455,"0    106723
1    106800
2    106818
3    119004
4    106195
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,109108.0,3,,109108.0,30668893.5,random1,200,200,1573363368
1080,0.0,"0    136657
1    152137
2    129566
3    130543
4    135021
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,136784.8,3,,136784.8,82472127.20000076,fixed,220,220,1911759956
1081,0.14674845465465455,"0    129841
1    129535
2    129270
3    132732
4    129529
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,130181.4,3,,130181.4,2073885.299999237,fixed,220,220,1911759956
1082,0.0,"0    106870
1    108054
2    136019
3    106820
4    109037
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,113360.0,3,,113360.0,161290986.5,random1,200,200,654887343
1083,0.14674845465465455,"0    107315
1    106656
2    107498
3    106427
4    106815
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,106942.2,3,,106942.2,202853.70000076294,random1,200,200,654887343
1084,0.0,"0    108032
1    109822
2    103145
3    107443
4    106769
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,107042.2,3,,107042.2,6032609.700000763,random2,200,200,1250718455
1085,0.14674845465465455,"0    106354
1    106482
2    107120
3    108475
4    131230
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,111932.2,3,,111932.2,117083895.20000076,random2,200,200,1250718455
1086,0.0,"0    106760
1    107273
2    107422
3    106937
4    107517
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,107181.8,3,,107181.8,104053.70000076294,random2,200,200,98768428
1087,0.14674845465465455,"0    106540
1    106332
2    106973
3    114178
4    107215
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,108247.6,3,,108247.6,11111483.299999237,random2,200,200,98768428
1088,0.0,"0    106876
1    107459
2    107511
3    110365
4    106607
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,107763.6,3,,107763.6,2262356.799999237,random2,200,200,960449276
1089,0.14674845465465455,"0    108991
1    106839
2    107111
3    106708
4    106891
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,107308.0,3,,107308.0,906287.0,random2,200,200,960449276
1090,0.0,"0    106803
1    109171
2    107221
3    110218
4    106696
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,108021.8,3,,108021.8,2507113.700000763,random2,200,200,232899880
1091,0.14674845465465455,"0    108640
1    106262
2    107278
3    106708
4    106314
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,107040.4,3,,107040.4,964806.7999992371,random2,200,200,232899880
1092,0.0,"0    143501
1    114174
2    114449
3    107672
4    109040
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,117767.2,3,,117767.2,216056770.70000076,random1,200,200,1605894428
1093,0.14674845465465455,"0    106766
1    106952
2    106625
3    106402
4    106726
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,106694.2,3,,106694.2,40699.20000076294,random1,200,200,1605894428
1094,0.0,"0    2445
1    1667
2    1636
3    1761
4    3508
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,2203.4,3,,2203.4,641434.2999999998,fixed,16,16,1714636915
1095,0.14674845465465455,"0    1401
1    1517
2    1364
3    1786
4    1648
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,1543.2,3,,1543.2,30738.700000000186,fixed,16,16,1714636915
1096,0.0,"0    106876
1    106210
2    109922
3    106906
4    111204
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,108223.6,3,,108223.6,4843506.799999237,random2,200,200,602713750
1097,0.14674845465465455,"0    108091
1    106442
2    103454
3    107285
4    107358
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,106526.0,3,,106526.0,3290442.5,random2,200,200,602713750
1098,0.0,"0    106430
1    113576
2    106656
3    106613
4    107138
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,108082.6,3,,108082.6,9498927.799999237,random2,200,200,1790746779
1099,0.14674845465465455,"0    106577
1    106454
2    108042
3    107877
4    106659
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,107121.8,3,,107121.8,593510.7000007629,random2,200,200,1790746779
1100,0.0,"0    103805
1    106738
2    106464
3    106787
4    106454
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,106049.6,3,,106049.6,1597787.299999237,random2,200,200,1585298692
1101,0.14674845465465455,"0    106897
1    106604
2    106549
3    106659
4    106473
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,106636.4,3,,106636.4,25952.79999923706,random2,200,200,1585298692
1102,0.0,"0    106812
1    106973
2    107135
3    107257
4    107199
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,107075.2,3,,107075.2,32918.20000076294,random1,200,200,1176911340
1103,0.14674845465465455,"0    123076
1    106103
2    107315
3    106915
4    111195
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,110920.8,3,,110920.8,50020874.20000076,random1,200,200,1176911340
1104,0.0,"0    106946
1    107209
2    106842
3    108127
4    106369
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,107098.6,3,,107098.6,422810.29999923706,random2,200,200,1556677371
1105,0.14674845465465455,"0    144749
1    106705
2    108356
3    106433
4    106747
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,114598.0,3,,114598.0,284662560.0,random2,200,200,1556677371
1106,0.0,"0    107043
1    106549
2    107038
3    106506
4    106705
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,106768.2,3,,106768.2,67274.70000076294,random2,200,200,88885284
1107,0.14674845465465455,"0    130601
1    108100
2    106610
3    107410
4    106833
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,111910.8,3,,111910.8,109496376.70000076,random2,200,200,88885284
1108,0.0,"0    106940
1    106598
2    108942
3    106952
4    106571
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,107200.6,3,,107200.6,980427.7999992371,random2,200,200,1427056614
1109,0.14674845465465455,"0    106717
1    141554
2    106900
3    110649
4    107373
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,114638.6,3,,114638.6,228945571.29999924,random2,200,200,1427056614
1110,0.0,"0    73300
1    73916
2    73443
3    73495
4    73572
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,73545.2,3,,73545.2,52824.699999809265,fixed,168,168,1653377373
1111,0.14674845465465455,"0    73461
1    73642
2    73318
3    73462
4    73333
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,73443.2,3,,73443.2,17002.699999809265,fixed,168,168,1653377373
1112,0.0,"0    109653
1    106766
2    107120
3    107511
4    126825
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,111575.0,3,,111575.0,73936546.5,random2,200,200,1258505823
1113,0.14674845465465455,"0    109187
1    106299
2    107450
3    106598
4    108805
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,107667.8,3,,107667.8,1666678.700000763,random2,200,200,1258505823
1114,0.0,"0    106433
1    108100
2    106815
3    106564
4    107493
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,107081.0,3,,107081.0,491513.5,random1,200,200,1760243555
1115,0.14674845465465455,"0    107175
1    106433
2    106500
3    106427
4    106982
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,106703.4,3,,106703.4,122727.29999923706,random1,200,200,1760243555
1116,0.0,"0    109330
1    106387
2    107291
3    108271
4    107154
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,107686.6,3,,107686.6,1292852.299999237,random2,200,200,13999837
1117,0.14674845465465455,"0    106940
1    106879
2    107886
3    107990
4    106781
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,107295.2,3,,107295.2,348895.70000076294,random2,200,200,13999837
1118,0.0,"0    106537
1    107990
2    108961
3    108023
4    106458
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,107593.8,3,,107593.8,1154322.700000763,random1,200,200,950390868
1119,0.14674845465465455,"0    106885
1    106113
2    125880
3    106964
4    106586
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,110485.6,3,,110485.6,74170012.29999924,random1,200,200,950390868
1120,0.0,"0    8581
1    8731
2    8862
3    8935
4    9515
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,8924.8,3,,8924.8,127035.20000000298,fixed,56,56,1102520059
1121,0.14674845465465455,"0    9149
1    8856
2    8996
3    8553
4    8905
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,8891.8,3,,8891.8,48312.70000000298,fixed,56,56,1102520059
1122,0.0,"0    43378
1    42996
2    42947
3    42834
4    42792
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,42989.4,3,,42989.4,53991.800000190735,fixed,128,128,1801979802
1123,0.14674845465465455,"0    42676
1    42627
2    42920
3    43552
4    41457
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,42646.4,3,,42646.4,577723.3000001907,fixed,128,128,1801979802
1124,0.0,"0    107849
1    106824
2    106799
3    108042
4    106916
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,107286.0,3,,107286.0,369004.5,random1,200,200,2112255763
1125,0.14674845465465455,"0    103160
1    106583
2    106629
3    108197
4    106808
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,106275.4,3,,106275.4,3475394.299999237,random1,200,200,2112255763
1126,0.0,"0    148526
1    151060
2    148687
3    149390
4    165004
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,152533.4,3,,152533.4,49605445.79999924,fixed,236,236,982906996
1127,0.14674845465465455,"0    149555
1    151768
2    158718
3    148291
4    148251
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,151316.6,3,,151316.6,19159969.299999237,fixed,236,236,982906996
1128,0.0,"0    107071
1    106873
2    107245
3    106732
4    106244
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,106833.0,3,,106833.0,146277.5,random2,200,200,279861221
1129,0.14674845465465455,"0    107440
1    127887
2    107721
3    106650
4    107563
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,111452.2,3,,111452.2,84577313.70000076,random2,200,200,279861221
1130,0.0,"0    106598
1    106872
2    116006
3    106732
4    106439
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,108529.4,3,,108529.4,17494311.799999237,random2,200,200,211996288
1131,0.14674845465465455,"0    103564
1    106681
2    107092
3    106507
4    106873
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,106143.4,3,,106143.4,2126670.299999237,random2,200,200,211996288
1132,0.0,"0    3132
1    3941
2    3254
3    3666
4    3050
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,3408.6,3,,3408.6,144676.80000000075,fixed,32,32,1649760492
1133,0.14674845465465455,"0    3642
1    3541
2    3355
3    3370
4    3550
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,3491.6,3,,3491.6,15479.300000000745,fixed,32,32,1649760492
1134,0.0,"0    106510
1    106512
2    106888
3    107605
4    106519
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,106806.8,3,,106806.8,225385.70000076294,random1,200,200,498777856
1135,0.14674845465465455,"0    199236
1    106448
2    112996
3    106027
4    108603
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,126662.0,3,,126662.0,1653570383.5,random1,200,200,498777856
1136,0.0,"0    2564
1    3196
2    2814
3    2842
4    2656
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,2814.4,3,,2814.4,58542.800000000745,fixed,28,28,719885386
1137,0.14674845465465455,"0    2815
1    2839
2    3117
3    2729
4    2860
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,2872.0,3,,2872.0,21239.0,fixed,28,28,719885386
1138,0.0,"0    107028
1    107559
2    106818
3    107291
4    106470
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,107033.2,3,,107033.2,176614.70000076294,random1,200,200,760313750
1139,0.14674845465465455,"0    106335
1    106647
2    108042
3    106549
4    107025
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,106919.6,3,,106919.6,456075.79999923706,random1,200,200,760313750
1140,0.0,"0    137125
1    109120
2    107117
3    106607
4    108655
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,113724.8,3,,113724.8,172200628.20000076,random1,200,200,184803526
1141,0.14674845465465455,"0    106980
1    107007
2    107877
3    107416
4    106863
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,107228.6,3,,107228.6,175028.29999923706,random1,200,200,184803526
1142,0.0,"0    108210
1    107438
2    106723
3    107392
4    106900
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,107332.6,3,,107332.6,335805.79999923706,random2,200,200,369554448
1143,0.14674845465465455,"0    108405
1    107556
2    106577
3    107040
4    106573
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,107230.2,3,,107230.2,595264.7000007629,random2,200,200,369554448
1144,0.0,"0    106430
1    107154
2    107819
3    106610
4    107367
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,107076.0,3,,107076.0,319321.5,random2,200,200,204557828
1145,0.14674845465465455,"0    106714
1    107404
2    106546
3    108435
4    106512
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,107122.2,3,,107122.2,668458.2000007629,random2,200,200,204557828
1146,0.0,"0    106555
1    106500
2    110841
3    106439
4    106653
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,107397.6,3,,107397.6,3711501.799999237,random2,200,200,468736315
1147,0.14674845465465455,"0    106570
1    106521
2    109199
3    107675
4    106873
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,107367.6,3,,107367.6,1261511.799999237,random2,200,200,468736315
1148,0.0,"0    107474
1    109321
2    107737
3    107098
4    106744
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,107674.8,3,,107674.8,988312.7000007629,random1,200,200,1876855542
1149,0.14674845465465455,"0    106637
1    107202
2    108951
3    106256
4    107013
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,107211.8,3,,107211.8,1077095.700000763,random1,200,200,1876855542
1150,0.0,"0    4222
1    4335
2    4268
3    4387
4    4524
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4347.2,3,,4347.2,13734.699999999255,fixed,36,36,596516649
1151,0.14674845465465455,"0    3816
1    4283
2    4103
3    5266
4    4017
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4297.0,3,,4297.0,321638.5,fixed,36,36,596516649
1152,0.0,"0    7471
1    7739
2    7644
3    7787
4    7824
dtype: float64",fixed 52x52 (783368690).bmp,merge,,,asm2,7693.0,3,,7693.0,19949.5,fixed,52,52,783368690
1153,0.14674845465465455,"0    7684
1    8022
2    7662
3    7610
4    7854
dtype: float64",fixed 52x52 (783368690).bmp,merge,,,asm2,7766.4,3,,7766.4,28788.79999999702,fixed,52,52,783368690
1154,0.0,"0    106625
1    106641
2    106674
3    107019
4    106268
dtype: float64",random2 200x200 (2124251098).bmp,merge,,,asm2,106645.4,3,,106645.4,70815.29999923706,random2,200,200,2124251098
1155,0.14674845465465455,"0    106766
1    106430
2    106592
3    106647
4    107712
dtype: float64",random2 200x200 (2124251098).bmp,merge,,,asm2,106829.4,3,,106829.4,258037.79999923706,random2,200,200,2124251098
1156,0.0,"0    106567
1    106616
2    106530
3    106305
4    107260
dtype: float64",random2 200x200 (1904101559).bmp,merge,,,asm2,106655.6,3,,106655.6,128353.29999923706,random2,200,200,1904101559
